10;50;0,2,9,15,18,23,29,36,42,47;2,7,6,3,5,6,7,6,5,3;1,7,0,2,4,5,6,7,8,1,5,6,7,8,9,4,5,6,1,3,5,6,9,1,2,3,4,6,8,1,2,3,4,5,7,8,0,1,2,6,8,9,1,2,5,6,7,2,4,7
10;52;0,2,10,14,18,24,30,36,43,47;2,8,4,4,6,6,6,7,4,5;6,7,2,3,4,5,6,7,8,9,1,5,6,7,1,4,5,9,1,3,5,7,8,9,1,2,3,4,6,9,0,1,2,5,7,8,0,1,2,4,6,8,9,1,4,6,7,1,3,4,5,7
10;54;0,4,10,14,18,23,30,36,43,47;4,6,4,4,5,7,6,7,4,7;6,7,8,9,2,3,4,5,6,9,1,5,6,7,1,4,5,9,1,3,5,7,9,1,2,3,4,6,7,9,0,1,2,5,7,8,0,2,4,5,6,8,9,0,6,7,9,0,1,3,4,5,7,8
10;50;0,2,8,13,17,22,29,34,41,44;2,6,5,4,5,7,5,7,3,6;6,7,2,3,4,5,6,9,1,5,6,7,8,1,4,5,9,1,3,5,7,9,1,2,3,4,6,7,9,0,1,2,5,7,0,2,4,5,6,8,9,2,7,9,1,3,4,5,7,8
10;50;0,2,7,11,15,20,26,34,41,44;2,5,4,4,5,6,8,7,3,6;1,7,0,2,5,6,7,1,5,6,7,4,5,6,9,3,5,6,7,9,1,2,3,4,6,9,1,2,3,4,5,7,8,9,0,1,2,4,6,8,9,6,7,9,3,4,5,6,7,8
10;50;0,2,7,11,15,21,27,35,42,45;2,5,4,4,6,6,8,7,3,5;1,7,0,2,5,6,7,1,5,6,7,4,5,6,9,3,5,6,7,8,9,1,2,3,4,6,9,1,2,3,4,5,7,8,9,0,1,2,4,6,8,9,4,6,7,3,4,5,6,7
10;54;0,3,10,14,18,23,30,36,43,48;3,7,4,4,5,7,6,7,5,6;6,7,8,2,3,4,5,6,7,9,1,5,6,7,1,4,5,9,1,3,5,7,9,1,2,3,4,6,8,9,0,1,2,5,7,8,0,1,2,4,6,8,9,0,5,6,7,9,1,3,4,5,7,8
10;56;0,3,11,16,20,25,32,37,44,50;3,8,5,4,5,7,5,7,6,6;6,7,8,2,3,4,5,6,7,8,9,1,5,6,7,8,1,4,5,9,1,3,5,7,9,1,2,3,4,6,8,9,0,1,2,5,7,0,1,2,4,6,8,9,0,1,2,5,7,9,1,3,4,5,7,8
10;54;0,4,9,14,18,24,32,37,44,48;4,5,5,4,6,8,5,7,4,6;6,7,8,9,3,4,5,7,9,4,5,6,7,8,1,4,5,9,1,2,3,5,6,9,1,2,3,4,6,7,8,9,0,2,4,5,7,0,1,2,5,6,8,9,0,2,5,7,0,1,3,4,5,7
10;54;0,2,8,12,16,23,31,37,43,48;2,6,4,4,7,8,6,6,5,6;6,7,3,4,5,7,8,9,4,5,6,7,1,4,5,9,1,2,3,5,6,8,9,1,2,3,4,6,7,8,9,0,2,4,5,7,8,0,1,2,5,6,9,1,4,5,6,9,1,3,4,5,7,8
10;56;0,3,9,14,18,25,33,38,44,49;3,6,5,4,7,8,5,6,5,7;6,7,9,3,4,5,7,8,9,4,5,6,7,8,1,4,5,9,1,2,3,5,6,8,9,1,2,3,4,6,7,8,9,0,2,4,5,7,0,1,2,5,6,9,1,2,4,5,9,0,1,3,4,5,7,8
10;52;0,2,7,11,15,20,27,35,42,46;2,5,4,4,5,7,8,7,4,6;1,7,0,2,5,6,7,1,5,6,7,4,5,6,9,3,5,6,7,9,1,2,3,4,6,8,9,1,2,3,4,5,7,8,9,0,1,2,4,6,8,9,5,6,7,9,3,4,5,6,7,8
10;48;0,2,7,11,16,22,28,35,41,43;2,5,4,5,6,6,7,6,2,5;1,7,0,2,5,6,7,1,5,6,7,4,5,6,8,9,3,5,6,7,8,9,1,2,3,4,6,9,1,2,3,4,5,7,9,0,1,2,4,6,9,3,4,3,4,5,6,7
10;48;0,2,6,11,16,22,29,34,40,42;2,4,5,5,6,7,5,6,2,6;6,7,4,5,6,7,3,4,5,8,9,2,4,5,7,9,1,2,3,5,6,9,1,2,3,4,6,7,9,0,1,4,5,7,0,1,3,5,6,9,2,9,2,3,4,5,7,8
10;48;0,2,6,11,17,23,30,35,41,43;2,4,5,6,6,7,5,6,2,5;6,7,4,5,6,7,3,4,5,8,9,2,4,5,7,8,9,1,2,3,5,6,9,1,2,3,4,6,7,9,0,1,4,5,7,0,1,3,5,6,9,2,3,2,3,4,5,7
10;50;0,3,8,12,17,23,30,36,42,44;3,5,4,5,6,7,6,6,2,6;6,7,9,3,4,5,7,9,4,5,6,7,1,4,5,8,9,1,2,3,5,6,9,1,2,3,4,6,7,9,0,2,4,5,7,8,0,1,2,5,6,9,3,6,0,1,3,4,5,7
10;48;0,2,7,11,16,22,29,35,41,43;2,5,4,5,6,7,6,6,2,5;6,7,3,4,5,7,9,4,5,6,7,1,4,5,8,9,1,2,3,5,6,9,1,2,3,4,6,7,9,0,2,4,5,7,8,0,1,2,5,6,9,3,6,1,3,4,5,7
10;52;0,4,9,14,19,25,32,37,43,46;4,5,5,5,6,7,5,6,3,6;6,7,8,9,3,4,5,7,9,4,5,6,7,8,1,4,5,8,9,1,2,3,5,6,9,1,2,3,4,6,7,9,0,2,4,5,7,0,1,2,5,6,9,0,2,3,0,1,3,4,5,7
10;50;0,3,8,13,18,24,31,36,42,45;3,5,5,5,6,7,5,6,3,5;6,7,8,3,4,5,7,9,4,5,6,7,8,1,4,5,8,9,1,2,3,5,6,9,1,2,3,4,6,7,9,0,2,4,5,7,0,1,2,5,6,9,0,2,3,1,3,4,5,7
10;50;0,3,8,13,18,24,31,36,42,44;3,5,5,5,6,7,5,6,2,6;6,7,9,3,4,5,7,9,4,5,6,7,8,1,4,5,8,9,1,2,3,5,6,9,1,2,3,4,6,7,9,0,2,4,5,7,0,1,2,5,6,9,2,3,0,1,3,4,5,7
10;52;0,2,10,14,19,25,31,37,43,47;2,8,4,5,6,6,6,6,4,5;6,7,2,3,4,5,6,7,8,9,1,5,6,7,1,4,5,8,9,1,3,5,7,8,9,1,2,3,4,6,9,0,1,2,5,7,8,0,1,2,4,6,9,1,3,4,6,1,3,4,5,7
10;50;0,2,8,12,17,22,29,35,41,44;2,6,4,5,5,7,6,6,3,6;6,7,2,3,4,5,6,9,1,5,6,7,1,4,5,8,9,1,3,5,7,9,1,2,3,4,6,7,9,0,1,2,5,7,8,0,2,4,5,6,9,3,6,9,1,3,4,5,7,8
10;50;0,2,8,12,17,23,30,36,42,47;2,6,4,5,6,7,6,6,5,3;6,7,2,3,4,5,6,8,1,5,6,7,1,4,5,8,9,1,3,5,7,8,9,1,2,3,4,6,7,8,0,1,2,5,7,9,0,2,4,5,6,8,1,3,4,5,7,3,4,6
10;54;0,2,10,14,19,25,32,38,44,49;2,8,4,5,6,7,6,6,5,5;6,7,2,3,4,5,6,7,8,9,1,5,6,7,1,4,5,8,9,1,3,5,7,8,9,1,2,3,4,6,8,9,0,1,2,5,7,9,0,1,2,4,6,8,1,3,4,5,7,1,3,4,5,6
10;58;0,4,11,15,20,25,33,39,45,51;4,7,4,5,5,8,6,6,6,7;6,7,8,9,2,3,4,5,6,8,9,1,5,6,7,1,4,5,8,9,1,3,5,7,9,1,2,3,4,6,7,8,9,0,1,2,5,7,8,0,2,4,5,6,9,0,1,3,5,6,9,0,1,3,4,5,7,8
10;54;0,3,9,13,18,24,32,38,44,50;3,6,4,5,6,8,6,6,6,4;6,7,8,2,3,4,5,6,8,1,5,6,7,1,4,5,8,9,1,3,5,7,8,9,1,2,3,4,6,7,8,9,0,1,2,5,7,9,0,2,4,5,6,8,0,1,3,4,5,7,3,4,5,6
10;52;0,2,6,11,16,23,31,36,42,46;2,4,5,5,7,8,5,6,4,6;6,7,4,5,6,7,3,4,5,8,9,2,4,5,7,9,1,2,3,5,6,8,9,1,2,3,4,6,7,8,9,0,1,4,5,7,0,1,3,5,6,9,2,4,5,9,2,3,4,5,7,8
10;54;0,3,8,12,17,24,32,38,44,49;3,5,4,5,7,8,6,6,5,5;6,7,8,3,4,5,7,9,4,5,6,7,1,4,5,8,9,1,2,3,5,6,8,9,1,2,3,4,6,7,8,9,0,2,4,5,7,8,0,1,2,5,6,9,0,3,4,5,6,1,3,4,5,7
10;54;0,2,8,13,17,22,29,37,43,48;2,6,5,4,5,7,8,6,5,6;1,7,0,2,5,6,7,8,1,5,6,7,8,4,5,6,9,3,5,6,7,9,1,2,3,4,6,8,9,1,2,3,4,5,7,8,9,0,1,2,4,6,9,1,2,5,6,9,3,4,5,6,7,8
10;52;0,2,7,11,16,22,29,35,42,46;2,5,4,5,6,7,6,7,4,6;6,7,4,5,6,7,8,3,4,5,9,2,4,5,7,9,1,2,3,5,6,9,1,2,3,4,6,7,9,0,1,4,5,7,8,0,1,3,5,6,8,9,1,6,7,9,2,3,4,5,7,8
10;58;0,4,10,15,19,24,30,38,45,51;4,6,5,4,5,6,8,7,6,7;1,7,8,9,0,2,5,6,7,8,1,5,6,7,8,4,5,6,9,3,5,6,7,9,1,2,3,4,6,9,1,2,3,4,5,7,8,9,0,1,2,4,6,8,9,0,1,2,6,7,9,0,3,4,5,6,7,8
10;56;0,3,10,16,20,26,34,39,45,50;3,7,6,4,6,8,5,6,5,6;6,7,9,3,4,5,6,7,8,9,4,5,6,7,8,9,1,4,5,7,1,2,3,5,7,8,1,2,3,4,6,7,8,9,0,1,2,5,9,0,1,2,3,4,5,1,2,4,5,9,0,1,2,5,6,8
10;56;0,4,10,15,19,25,31,39,45,50;4,6,5,4,6,6,8,6,5,6;1,7,8,9,0,2,4,6,8,9,1,5,6,7,9,4,5,6,7,1,3,5,6,7,9,2,3,4,6,7,8,1,2,3,4,5,7,8,9,0,2,3,4,5,6,0,1,5,6,9,0,1,2,4,6,8
10;54;0,4,10,15,20,25,32,37,44,48;4,6,5,5,5,7,5,7,4,6;6,7,8,9,3,4,5,6,7,9,4,5,6,7,9,1,4,5,7,8,1,2,3,5,7,1,2,3,4,6,7,9,0,1,2,5,9,0,1,2,3,4,5,8,0,3,7,9,0,1,2,5,6,8
10;54;0,3,10,16,21,27,32,38,45,50;3,7,6,5,6,5,6,7,5,4;6,7,8,2,3,4,5,6,7,8,1,5,6,7,8,9,1,4,5,7,9,1,3,5,6,7,8,1,2,3,4,7,0,1,2,4,8,9,0,1,2,3,4,5,9,0,1,2,4,6,2,3,6,7
10;54;0,3,8,14,19,25,31,39,45,50;3,5,6,5,6,6,8,6,5,4;1,7,8,0,2,4,6,8,1,5,6,7,8,9,4,5,6,7,9,1,3,5,6,7,8,2,3,4,6,7,9,1,2,3,4,5,7,8,9,0,2,3,4,5,6,0,1,2,4,6,2,3,5,6
10;56;0,3,9,14,18,25,30,38,45,50;3,6,5,4,7,5,8,7,5,6;1,7,9,0,2,4,6,8,9,1,5,6,7,9,4,5,6,7,1,3,5,6,7,8,9,2,3,4,6,7,1,2,3,4,5,7,8,9,0,2,3,4,5,6,8,1,4,6,7,9,0,1,2,4,6,8
10;56;0,3,9,14,18,25,31,39,45,50;3,6,5,4,7,6,8,6,5,6;1,7,9,0,2,4,6,8,9,1,5,6,7,9,4,5,6,7,1,3,5,6,7,8,9,2,3,4,6,7,8,1,2,3,4,5,7,8,9,0,2,3,4,5,6,1,4,5,6,9,0,1,2,4,6,8
10;56;0,3,9,15,19,25,30,38,45,50;3,6,6,4,6,5,8,7,5,6;1,7,9,0,2,4,6,8,9,1,5,6,7,8,9,4,5,6,7,1,3,5,6,7,9,2,3,4,6,7,1,2,3,4,5,7,8,9,0,2,3,4,5,6,8,1,2,6,7,9,0,1,2,4,6,8
10;56;0,3,9,15,19,25,31,39,45,50;3,6,6,4,6,6,8,6,5,6;1,7,9,0,2,4,6,8,9,1,5,6,7,8,9,4,5,6,7,1,3,5,6,7,9,2,3,4,6,7,8,1,2,3,4,5,7,8,9,0,2,3,4,5,6,1,2,5,6,9,0,1,2,4,6,8
10;60;0,4,10,16,20,27,33,41,47,53;4,6,6,4,7,6,8,6,6,7;1,7,8,9,0,2,4,6,8,9,1,5,6,7,8,9,4,5,6,7,1,3,5,6,7,8,9,2,3,4,6,7,9,1,2,3,4,5,7,8,9,0,2,3,4,5,6,0,1,2,4,6,9,0,1,2,4,5,6,8
10;60;0,6,14,17,21,28,34,41,49,54;6,8,3,4,7,6,7,8,5,6;1,5,6,7,8,9,0,3,4,5,6,7,8,9,6,7,9,1,4,5,7,1,3,5,6,7,8,9,0,1,3,4,7,8,0,1,2,4,7,8,9,0,1,2,3,4,5,6,9,0,1,4,5,6,0,1,2,4,6,7
10;60;0,5,12,15,19,25,33,39,48,53;5,7,3,4,6,8,6,9,5,7;4,5,6,7,9,3,4,5,6,7,8,9,6,7,9,1,4,5,7,0,1,3,5,7,8,0,1,3,4,6,7,8,9,0,1,2,5,7,9,0,1,2,3,4,5,6,8,9,1,4,5,7,9,0,1,2,5,6,7,8
10;56;0,5,11,15,19,25,32,39,47,53;5,6,4,4,6,7,7,8,6,3;4,5,6,7,8,3,4,5,6,7,8,6,7,8,9,1,4,5,7,0,1,3,5,7,9,0,1,3,4,6,7,8,0,1,2,5,7,8,9,0,1,2,3,4,5,6,8,0,1,2,5,6,7,2,4,6
